claveCarrera,nombre,nombreCorto
IIAL-2010-219,ING EN INDUSTRIAS ALIMENTARIAS,ALIMENTARIAS
IBQ-2010-207,ING. BIOQUIMICA,BIOQUIMICA
IGEM-2009-201,ING. EN GESTIÒN EMPRESARIAL ,GESTION
ISIC-2010-224,ING. EN SISTEMAS COMPUTACIONALES,SISTEMAS
