claveCarrera,nombre,nombreCorto
ARQU2010204,ARQUITECTURA,ARQUI
IADM2010213,INGENIERIA EN ADMINISTRACIÓN,ADMIN
IIND2010227,INGENIERÍA INDUSTRIAL,INDUSTRIAL
ITIC2010225,INGENIERÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES,TICS
