claveCarrera,nombre,nombreCorto
5042100050,Ingeniería en Gestión Empresarial,GESTION
5072100010,Ingeniería en Industrias Alimentarias,ALIMENTARIAS
5061300046,Ingeniería en Sistemas Computacionales,SISTEMAS
5071700019,Ingeniería Industrial,INDUSTRIAL
5071300004,Ingeniería Mecatrónica,MECATRONICA
