claveCarrera,nombre,nombreCorto
ARQU2010204,ARQUITECTURA,ARQUITECTURA
IIND2010227,INGENIERIA INDUSTRIAL,INDUSTRIAL
IADM2010213,INGENIERIA EN ADMINISTRACIÓN,ADMIN
ITIC2010225,INGENIERÍA EN TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES,TICS
