claveCarrera,nombre,nombreCorto
1000,INGENIERÍA AMBIENTAL,AMBIENTAL
3000,INGENIERÍA ELECTRÓNICA,ELECTRÓNICA
5000,INGENIERÍA EN GESTIÓN EMPRESARIAL,GESTION
12000,INGENIERÍA PETROLERA,PETROLERA
15000,INGENIERÍA EN SISTEMAS COMPUTACIONALES NO ESCOLARIZADA,SISTEMAS
16000,INGENIERÍA INDUSTRIAL NO ESCOLARIZADA,INDUSTRIAL NO ESC
17000,INGENIERÍA EN SEMICONDUCTORES,SEMICONDUCTORES
4000,INGENIERÍA EN GEOCIENCIAS,GEOCIENCIAS
