claveCarrera,nombre,nombreCorto
COPU-2010-205,CONTADOR PÚBLICO,CONTADOR
IELC-2010-211,ELECTRÓNICA,ELECTRONICA
IEME-2010-210,ELECTROMECÁNICA  ,ELECTROMECANICA
IGEM-2009-201 ,GESTIÓN EMPRESARIAL,GESTION
IIND-2010-227,INDUSTRIAL,INDUSTRIAL
ILOG-2009-202,LOGÍSTICA,LOGISTICA
IQUI-2010-232,QUÍMICA,QUIMICA
ISIC-2010-224,SISTEMAS COMPUTACIONALES,SISTEMAS
LADM-2010-234,ADMINISTRACIÓN,ADMIN
