claveCarrera,nombre,nombreCorto
IBQ,ING. BIOQUÍMICA,BIOQUIMICA
IEL,ING. ELECTRÓNICA,ELECTRONICA
IGE,ING. EN GESTIÓN EMPRESARIAL,GESTION
IIN,ING. INDUSTRIAL,INDUSTRIAL
IME,ING. MECANICA,MECANICA
INV,ING. NAVAL,NAVAL
IPQ,ING. PESQUERIAS,PESQUERIAS
ISC,ING. EN SISTEMAS COMPUTACIONALES,SISTEMAS
