claveCarrera,nombre,nombreCorto
IAGR-2010-214,Agronomía,AGRONOMIA
IFOR-2010-226,Forestal,FORESTAL
IGEM-2009-201 ,Gestión Empresarial,GESTION
IIND-2010-227 ,Industrial,INDUSTRIAL
ISIC-2010-224,SIstemas Computacionales,SISTEMAS
