claveCarrera,nombre,nombreCorto
IADM,ADMINISTRACIÓN,ADMIN
IELE,ELECTRICA,ELETRICA
IEME,ELECTROMÉCANICA,ELECTROMECANICA
IELT,ELECTRÓNICA,ELECTRONICA
IGEM,GESTIÓN EMPRESARIAL,GESTION
IIND,INDUSTRIAL,INDUSTRIAL
IMEC,MECÁNICA,MECANICA
IMCT,MECATRÓNICA,MECATRONICA
ITIC,TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES,TICS
