claveCarrera,nombre,nombreCorto
LTUR-2012-239,LIC. TURISMO,TURISMO
ISIC-2004-296,ING. EN SISTEMAS COMPUTACIONALES,SISTEMAS
IIND-2010-227,ING. INDUSTRIAL,INDUSTRIAL
IGEM-2009-201,ING. EN GESTION EMPRESARIAL,GESTION
