claveCarrera,nombre,nombreCorto
COPU-2010-205,COPU,COPU
GAST-2010-215,GAST,GAST
ICIV-2010-208,ICIV,ICIV
IELC-2010-211,IE,IE
IGEM-2009-201,IGE,IGE
IIAL-2010-219,IIA,IIA
IIND-2010-227,II,II
IINF-2010-227,IINF,IINF
