claveCarrera,nombre,nombreCorto
IAGR-2010-214,INGENIERÍA EN AGRONOMIA ,AGRONOMIA
IGEM-2009-201,INGENIERÍA EN GESTION EMPRESARIAL ,GESTION
ISIC-2010-224,INGENIERÍA EN SISTEMAS COMPUTACIONALES,SISTEMAS
