claveCarrera,nombre,nombreCorto
IGEM-2009-201,GESTION EMPRESARIAL,GESTION
IIN-2010-227,INDUSTRIAL ,INDUSTRIAL
IMCT-2010-229,MECATRONICA,MECATRONICA
ISIC-2010-224,SISTEMAS COMPUTACIONALES,SISTEMAS
