claveCarrera,nombre,nombreCorto
IDC-2010-216,ING. EN DESARROLLO COMUNITARIO ,DESARROLLO COM
IGEM-2009-201,ING. EN GESTIÓN EMPRESARIAL ,GESTION
IIAS-2010-221,ING. EN INNOVACIÓN AGRÍCOLA SUSTENTABLE,AGRICOLA
ISIC-2010-224,ING. EN SISTEMAS COMPUTACIONALES,SISTEMAS
