claveCarrera,nombre,nombreCorto
IADM-2010-213,Ingenieria En Administracion / 2010 / Escolarizado,ADMIN
IAMB-2010-216,Ingeniería Ambiental / 2010 / Escolarizado,AMBIENTAL
IBIO-2010-235,Ingeniería Biomédica / 2010 / Escolarizado,BIOMEDICA
IDCO-2010-216,Ingenieria En Desarrollo Comunitario / 2010 / Escolarizado,DESARROLLO
IGEM-2009-201,Ingenieria En Gestión Empresarial / 2009 / Escolarizado,GESTION
ITIC-2010-225,Ingenieria En Tecnologias De La Informacion Y Comunicaciones / 2010 / Escolarizado,TICS
